"Frequency (/s)","Img: unnamed","Real: unnamed"
159.99854545454545,-7.39086193361589E-5,-1.5286904525196326E-4
160.99853636363636,-7.444771510842355E-5,-1.5283152089857604E-4
161.99852727272727,-7.498898938590675E-5,-1.5279388678324734E-4
162.99851818181818,-7.553248905552325E-5,-1.5275614905287677E-4
163.9985090909091,-7.607826228530079E-5,-1.5271831411816901E-4
164.9985,-7.662635857069808E-5,-1.526803886676519E-4
165.99849090909092,-7.717682878097472E-5,-1.5264237967887014E-4
166.99848181818183,-7.772972520825926E-5,-1.526042944334183E-4
167.9984727272727,-7.828510161960561E-5,-1.525661405301283E-4
168.99846363636362,-7.884301330916307E-5,-1.5252792590055838E-4
169.99845454545454,-7.940351715533406E-5,-1.524896588246916E-4
170.99844545454545,-7.996667167798359E-5,-1.524513479476475E-4
171.99843636363636,-8.053253710037056E-5,-1.524130022971224E-4
172.99842727272727,-8.110117541205764E-5,-1.523746313019326E-4
173.99841818181818,-8.167265043613937E-5,-1.5233624481125445E-4
174.9984090909091,-8.22470278984772E-5,-1.5229785311573395E-4
175.9984,-8.282437550057445E-5,-1.5225946696828988E-4
176.99839090909092,-8.34047629965518E-5,-1.5222109760812811E-4
177.99838181818183,-8.398826227215424E-5,-1.5218275678346722E-4
178.99837272727274,-8.457494742904214E-5,-1.5214445677868394E-4
179.99836363636365,-8.516489487208401E-5,-1.5210621043976942E-4
180.99835454545453,-8.57581834018003E-5,-1.520680312039355E-4
181.99834545454544,-8.63548943104936E-5,-1.5202993312896893E-4
182.99833636363635,-8.695511148320824E-5,-1.5199193092575462E-4
183.99832727272727,-8.755892150438405E-5,-1.519540399913599E-4
184.99831818181818,-8.816641376899384E-5,-1.5191627644533056E-4
185.9983090909091,-8.877768059989706E-5,-1.518786571670298E-4
186.9983,-8.939281737068208E-5,-1.5184119983628136E-4
187.9982909090909,-9.001192263523402E-5,-1.518039229752195E-4
188.99828181818182,-9.063509826435073E-5,-1.517668459937246E-4
189.99827272727273,-9.126244958757604E-5,-1.5172998923717665E-4
190.99826363636365,-9.189408554553719E-5,-1.516933740373934E-4
191.99825454545456,-9.253011884850758E-5,-1.5165702276608028E-4
192.99824545454544,-9.317066614279616E-5,-1.5162095889252833E-4
193.99823636363635,-9.381584818882215E-5,-1.5158520704411797E-4
194.99822727272726,-9.446579004586156E-5,-1.5154979307148666E-4
195.99821818181817,-9.512062126963372E-5,-1.515147441170869E-4
196.99820909090909,-9.578047611940247E-5,-1.5148008868880384E-4
197.9982,-9.644549377724215E-5,-1.5144585673766616E-4
198.9981909090909,-9.711581858000148E-5,-1.5141207974179904E-4
199.99818181818182,-9.779160026389698E-5,-1.5137879079420516E-4
